,action_type,author.name,message,message_type,timestamp
342,add_chat_item,Dark Magpie Studios,you got the sneak aow?,text_message,1703712951464076
343,add_chat_item,Skeptical Bucketman,You have both stealth talismans,text_message,1703712952704225
344,add_chat_item,Syluxsify,assassins gambit?,text_message,1703712954394052
345,add_chat_item,CringeLord $hitAzz,huge pp only,text_message,1703712957841051
346,add_chat_item,Alex H,"o no he's gonna say ""big dick it"" then fall off",text_message,1703712966676628
347,add_chat_item,Cerebral Energy,i hope you don't fall,text_message,1703712970124336
348,add_chat_item,Lobo Joguinhos,Do you have assassin's gambit?,text_message,1703712979864339
349,add_chat_item,aaaaaaaaaaaaaa,"this is it, say goodbye",text_message,1703712981982116
350,add_chat_item,janhart ,"run, no balls part 2",text_message,1703712983408164
351,add_chat_item,Penguinsbruh,this looks terrible,text_message,1703712990277215
352,add_chat_item,SlaytheSquire,"Palms are sweaty, knees weak",text_message,1703712991732738
353,add_chat_item,Reason,"> Randomizer is easier than vanilla streamer, remember",text_message,1703712992032700
354,add_chat_item,routersorbison,freaking hellscape,text_message,1703712992286951
355,add_chat_item,Jon O’,gambit or unseen form?,text_message,1703712995331162
356,add_chat_item,BlackCat,assassin's gambit or hidden form maybe if it's available,text_message,1703713002072317
357,add_chat_item,Last Sigil,oh theorodorix,text_message,1703713009028190
358,add_chat_item,Jonathan Messana,Ayyyyyy,text_message,1703713015615036
359,add_chat_item,MF DOM,Sketchy af. Wow ,text_message,1703713019478311
360,add_chat_item,Jan Rasmussen,Run Forest RUUUNNN!,text_message,1703713019494565
361,add_chat_item,Yez zir,start over,text_message,1703713029199526
362,add_chat_item,Suicidal Cow,Shoot the dragon. Maybe he will fly off,text_message,1703713031148047
363,add_chat_item,Dark Magpie Studios,assassin's gambit?,text_message,1703713031722895
364,add_chat_item,Lobo Joguinhos,WHY TF THE RANDOMIZER PUT AN ARCHER A RUNEBEAR AND A DRAGON HERE SMH,text_message,1703713035324420
365,add_chat_item,Marcus Burke,kick em off the branch. show em who's boss,text_message,1703713036428953
366,add_chat_item,EllieKatt,run under the left wing,text_message,1703713038555006
367,add_chat_item,Gördeğil,plunging attack is the most rerliable move in the game,text_message,1703713040701519
368,add_chat_item,TheMrMiloMan,"How much better do mods make the game, or do you think it’s the same as vanilla.?",text_message,1703713046456588
369,add_chat_item,D70,unseen form??,text_message,1703713046882754
370,add_chat_item,A Fish,crouch,text_message,1703713051543748
371,add_chat_item,BlackCat,RUN,text_message,1703713061664588
372,add_chat_item,Alex H,a little rat fuck as a treat,text_message,1703713061966860
373,add_chat_item,Kornephoros,you have invisibility spell,text_message,1703713066086112
374,add_chat_item,Utzengrav,juat keep running,text_message,1703713070503438
375,add_chat_item,SlaytheSquire,You're there,text_message,1703713080272482
376,add_chat_item,BlackCat,POG,text_message,1703713081012222
377,add_chat_item,Nikša Anić,POOOG,text_message,1703713082608190
378,add_chat_item,janhart ,THE NUTS ON THIS MAN ARE OUT OF THIS WORLD,text_message,1703713082922977
379,add_chat_item,Ashingod,YOOOOO,text_message,1703713083528254
380,add_chat_item,CringeLord $hitAzz,CRAZY JUMP,text_message,1703713084874301
381,add_chat_item,Lobo Joguinhos,GOD GAMER,text_message,1703713086445742
382,add_chat_item,Jan Rasmussen,Talk about timing!,text_message,1703713088038138
383,add_chat_item,Suicidal Cow,That fucking jump,text_message,1703713090606415
384,add_chat_item,Zafiez Hied,Big ol pp,text_message,1703713092315290
385,add_chat_item,Graham Dennis,JESUS,text_message,1703713093938678
386,add_chat_item,Ashingod,CRAZY DODGE ,text_message,1703713095061531
387,add_chat_item,Dark Magpie Studios,man living in the matrix,text_message,1703713095594965
388,add_chat_item,Nikša Anić,GAAAAAAAMING,text_message,1703713096413246
389,add_chat_item,Vladimir_Gluten,hes that guy,text_message,1703713097411281
390,add_chat_item,Graham Dennis,CLENCH,text_message,1703713097607223
391,add_chat_item,Andrei Diakonov,god,text_message,1703713098252615
392,add_chat_item,Penguinsbruh,jesus christ,text_message,1703713098701889
393,add_chat_item,MADMAN 7,LETS GOOOOO,text_message,1703713098746942
394,add_chat_item,BlackCat,ULTRA INSTINCT ,text_message,1703713099145734
395,add_chat_item,Suicidal Cow,Bushy can see the matrix,text_message,1703713099313943
396,add_chat_item,Skeptical Bucketman,That was crazy,text_message,1703713099963985
397,add_chat_item,Cole Mitchell,yoooooo,text_message,1703713100115976
398,add_chat_item,Brandyn Amado,FREE,text_message,1703713100420514
399,add_chat_item,Trevor Price,HOLY SHIT GG,text_message,1703713100976565
400,add_chat_item,Marcus Burke,LETS GOO,text_message,1703713102092860
401,add_chat_item,Ammon Ohran,my cheeks hurt from clenching,text_message,1703713102148823
402,add_chat_item,Reason,i fully expected it to hit you for like 70% of your max hp,text_message,1703713102600399
403,add_chat_item,Andrey Pendzhurov,I just nutted,text_message,1703713103373502
404,add_chat_item,MYwinters1945,OK that was scary,text_message,1703713105484188
405,add_chat_item,T-Raver,ez,text_message,1703713107230516
406,add_chat_item,Noony,dayum,text_message,1703713109915916
407,add_chat_item,Utzengrav,leta gooo,text_message,1703713111368119
408,add_chat_item,Andrey Pendzhurov,Daaaaaaaaaaamn,text_message,1703713111901578
409,add_chat_item,Suicidal Cow,Ultra Instinct Bushy,text_message,1703713112209128
410,add_chat_item,MF DOM,Bruh ,text_message,1703713115337384
411,add_chat_item,Trevor Carter,jump for the save,text_message,1703713119663179
412,add_chat_item,Yez zir,omg,text_message,1703713119881535
413,add_chat_item,BlackCat,OMG,text_message,1703713120134381
414,add_chat_item,aaaaaaaaaaaaaa,oh shit,text_message,1703713120429589
415,add_chat_item,Alex H,aahhhh,text_message,1703713120838843
416,add_chat_item,Reason,JESUS,text_message,1703713121707512
417,add_chat_item,Caleb Hedges,:skull:,text_message,1703713121900065
418,add_chat_item,Zafiez Hied,oof,text_message,1703713122117946
419,add_chat_item,janhart ,holy,text_message,1703713123245670
420,add_chat_item,aaaaaaaaaaaaaa,damnn,text_message,1703713124316994
421,add_chat_item,janhart ,shit,text_message,1703713124367245
422,add_chat_item,Nedsims67,Holy,text_message,1703713126022167
423,add_chat_item,Ammon Ohran,wtfffff,text_message,1703713126304003
424,add_chat_item,ianzen,gravity final boss,text_message,1703713127085462
425,add_chat_item,SlaytheSquire,Thought you were going over,text_message,1703713127825887
426,add_chat_item,Jan Rasmussen,Look at how proud he is of himself! :slightly_smiling_face: Cute!,text_message,1703713128815118
427,add_chat_item,MADMAN 7,holy shit,text_message,1703713130454987
428,add_chat_item,Bahadır Karslı,OH,text_message,1703713132165631
429,add_chat_item,Nyk,my balls dropped just then,text_message,1703713132283237
430,add_chat_item,Ashingod,SO CLOSE HOLY,text_message,1703713133355994
431,add_chat_item,HellenicBlackMetal,🤌🏻,text_message,1703713144320554
432,add_chat_item,Oseias Sousa,@themistermiloman it makes the game much much better.try it,text_message,1703713146000478
433,add_chat_item,Tixial,holy,text_message,1703713147171558
434,add_chat_item,FTWinchester,:skull:,text_message,1703713149651916
435,add_chat_item,Andrei Diakonov,very close,text_message,1703713150198292
436,add_chat_item,Maple,That was an ass clencher.,text_message,1703713160535888
437,add_chat_item, Chad Tanner,mah heart,text_message,1703713161974286
438,add_chat_item,Kornephoros,You should have invisibility spell!!!!!!,text_message,1703713162403346
439,add_chat_item,T-Raver,is he time traveling again,text_message,1703713169640680
440,add_chat_item,Jan Rasmussen,"Tell them to fuck of home, and stop squating your house Bushy! Kek",text_message,1703713177501717
441,add_chat_item,Sleepy,holy shit,text_message,1703713186946869
442,add_chat_item,Cerebral Energy,crystal rot knight thing i think,text_message,1703713194874169
443,add_chat_item,Reason,there are 2 more,text_message,1703713214236004
444,add_chat_item,Reason,streamer,text_message,1703713216349895
445,add_chat_item,Zafiez Hied,PooPoo sword tho,text_message,1703713222885166
446,add_chat_item,Gördeğil,ooooh larry,text_message,1703713226339299
447,add_chat_item,Ammon Ohran,jesus,text_message,1703713236171998
448,add_chat_item,aaaaaaaaaaaaaa,atlast,text_message,1703713241525374
449,add_chat_item,Graham Dennis,OH BOY,text_message,1703713241787308
450,add_chat_item,Ammon Ohran,good god,text_message,1703713243834151
451,add_chat_item,Nikša Anić,oh fuck,text_message,1703713243923943
452,add_chat_item,Warded,Streamer watch out!,text_message,1703713244319948
453,add_chat_item,Jan Rasmussen,GO BIG DICK!,text_message,1703713246152505
454,add_chat_item,janhart ,no fking way,text_message,1703713246378320
455,add_chat_item,BlackCat,hope he doesnt teleport inside ,text_message,1703713246659250
456,add_chat_item,routersorbison,oh no terrible area for thsi,text_message,1703713247224671
457,add_chat_item,EllieKatt,"there is 3 there, other 2 behind low walls",text_message,1703713247927189
458,add_chat_item,Skeptical Bucketman,At least it´s a big arena,text_message,1703713248157487
459,add_chat_item,Warded,The Gargs!!!,text_message,1703713248782602
460,add_chat_item,Penguinsbruh,goodluck,text_message,1703713249282892
461,add_chat_item,Arthur Marques,Oh god,text_message,1703713250811839
462,add_chat_item,Ammon Ohran,this shit is crazy,text_message,1703713251275469
463,add_chat_item,Nikša Anić,The Valiant RunKillers,text_message,1703713251692801
464,add_chat_item,CringeLord $hitAzz,damn! this is it!,text_message,1703713253325983
465,add_chat_item,Suicidal Cow,Here it is! The moment of Truth,text_message,1703713254252392
466,add_chat_item,Vladimir_Gluten,here goes,text_message,1703713254335937
467,add_chat_item,Brandyn Amado,8 flasks?,text_message,1703713254613981
468,add_chat_item,Cerebral Energy,good luck,text_message,1703713254781164
469,add_chat_item,Patrick Andrews,Whats up Bushy,text_message,1703713259385204
470,add_chat_item,CringeLord $hitAzz,good luck Bushy!,text_message,1703713262139725
471,add_chat_item,MADMAN 7,BIG DICK,text_message,1703713264851480
472,add_chat_item,Bahadır Karslı,The time has come,text_message,1703713268473533
473,add_chat_item,Ryker Reese,:hand-orange-covering-eyes:,text_message,1703713268915764
474,add_chat_item,ACHI MAROONED,EAP COCK EAZY BALANCE,text_message,1703713270772212
475,add_chat_item,WayOfTheAzakana,get more heals,text_message,1703713273514631
476,add_chat_item,Brandyn Amado,W INCOMING,text_message,1703713275965060
477,add_chat_item,janhart ,this is where it ends or starts,text_message,1703713278117055
478,add_chat_item,janhart ,good luck,text_message,1703713281799236
479,add_chat_item,Zafiez Hied,He is beginning to believe,text_message,1703713282884846
480,add_chat_item,aaaaaaaaaaaaaa,good game,text_message,1703713283921194
481,add_chat_item,Jan Rasmussen,Fuck them up!!!,text_message,1703713285843536
482,add_chat_item,Dark Magpie Studios,"here we go, the true final boss.",text_message,1703713285984007
483,add_chat_item,Cerebral Energy,you don't use summons?,text_message,1703713289401490
484,add_chat_item,EllieKatt,go heal first pls,text_message,1703713289592577
485,add_chat_item,Andrei Diakonov,my advice is just not to die,text_message,1703713291099240
486,add_chat_item,janhart ,DAMAGEEE,text_message,1703713300397495
487,add_chat_item,erintheunready,what a nightmare,text_message,1703713304978207
488,add_chat_item,Graham Dennis,USE COMET ,text_message,1703713317012630
489,add_chat_item,EllieKatt,this is a good spot anyways,text_message,1703713332871066
490,add_chat_item,Reason,wtf is this suggestion,text_message,1703713341638297
491,add_chat_item,Reason,when ,text_message,1703713344183719
492,add_chat_item,aaaaaaaaaaaaaa,this is it,text_message,1703713350788878
493,add_chat_item,Reason,is he supposed to use comet? XDDDDDDDD,text_message,1703713351686982
494,add_chat_item,Don Pollo,bro is dead :skull:,text_message,1703713357812424
495,add_chat_item,Alex H,valiant isnt the word id use,text_message,1703713361722480
496,add_chat_item,Graham Dennis,you can use comet when hes doing poison,text_message,1703713380931971
497,add_chat_item,Jan Rasmussen,You go girl!,text_message,1703713383702761
498,add_chat_item,Graham Dennis,or night comet ,text_message,1703713389434516
499,add_chat_item,Arthur Marques,Hate this boss so much,text_message,1703713411030400
500,add_chat_item,Suicidal Cow,I BEELLIIEEVVEE!,text_message,1703713411217194
501,add_chat_item,Utzengrav,"cmon, you can do it",text_message,1703713415582212
502,add_chat_item,Jan Rasmussen,YES 1 Down!,text_message,1703713430664668
503,add_chat_item,Diamondsoul,One more,text_message,1703713436248792
504,add_chat_item,Ryker Reese,LETS GOOO,text_message,1703713438773695
505,add_chat_item,CringeLord $hitAzz,"ok, under control",text_message,1703713439037493
506,add_chat_item,Ashingod,1 Down ,text_message,1703713440971835
507,add_chat_item,Reason,merry chrysler,text_message,1703713441198193
508,add_chat_item,routersorbison,PHEW,text_message,1703713441465887
509,add_chat_item,janhart ,COME ON,text_message,1703713443153544
510,add_chat_item,EllieKatt,Nice!!,text_message,1703713443698781
511,add_chat_item,João Pedro Pires,niceeeeeeeee,text_message,1703713443962189
512,add_chat_item,Arthur Marques,Let’s goooo,text_message,1703713444060941
513,add_chat_item,Itchyybrain,not the greatest place to fight them,text_message,1703713444248267
514,add_chat_item,felixthecrazy,LET'S GO!!!!!,text_message,1703713445390747
515,add_chat_item,Caleb Hedges,LETTW GO,text_message,1703713448746772
516,add_chat_item,Ash Lurker,yay,text_message,1703713451712255
517,add_chat_item,janhart ,THUNDERCLART THIS BIG STONY BOY,text_message,1703713453630763
518,add_chat_item,Nijen Shrestha,ezzz,text_message,1703713457625001
519,add_chat_item,Graham Dennis,ABSOLUTE MADLAD MOON ,text_message,1703713462803511
520,add_chat_item,zephyra eurus,o7,text_message,1703713468004416
521,add_chat_item,MADMAN 7,NO GREED,text_message,1703713473247683
522,add_chat_item,Jan Rasmussen,Awesome run this! :slightly_smiling_face: ,text_message,1703713476727373
523,add_chat_item,EllieKatt,Throwing...,text_message,1703713498332986
524,add_chat_item,Jan Rasmussen,No greed!,text_message,1703713503949979
525,add_chat_item,CringeLord $hitAzz,this is getting spooky,text_message,1703713505080854
526,add_chat_item,Graham Dennis,HES GONNA TRY IT AGAIN WHAT AN INSANE MAN ,text_message,1703713505744414
527,add_chat_item,felixthecrazy,Rick is in a low level spot waiting to be last. ,text_message,1703713509926702
528,add_chat_item,aaaaaaaaaaaaaa,its joever,text_message,1703713514741951
529,add_chat_item,NeedAHugMan,mans is built like a frog mid croak ,text_message,1703713528788535
530,add_chat_item,Jan Rasmussen,Dont get greedy now!,text_message,1703713529461397
531,add_chat_item,Lobo Joguinhos,"QUICK, STREAMER, SWAP FOR BROADSWORD",text_message,1703713543503073
532,add_chat_item,Jan Rasmussen,Thats what she said!,text_message,1703713559674374
533,add_chat_item,Jan Rasmussen,HEAL UP!,text_message,1703713575941707
534,add_chat_item,Warded,STREAMER QUICK USE THE MORNINGSTAR,text_message,1703713577197759
535,add_chat_item,Jan Rasmussen,FUCKING YES,text_message,1703713590975405
536,add_chat_item,Diamondsoul,YESSIR,text_message,1703713593170580
537,add_chat_item,Suicidal Cow,God! Could you imagine if you didn't find Carian Slicer,text_message,1703713593770953
538,add_chat_item,Caleb Hedges,LETS GOO,text_message,1703713594225651
539,add_chat_item,Skeptical Bucketman,YES GG!,text_message,1703713596066497
540,add_chat_item,Lobo Joguinhos,EZ,text_message,1703713597020667
541,add_chat_item,Ammon Ohran,gg,text_message,1703713597866457
542,add_chat_item,BlackCat,ggs,text_message,1703713598272445
543,add_chat_item,JrobertN27,GG,text_message,1703713600024623
544,add_chat_item,Kornephoros,gggg,text_message,1703713600291608
545,add_chat_item,Nikša Anić,LETS GOOOOOOOOOOO,text_message,1703713601078987
546,add_chat_item,janhart ,YESSSSSSSSSSSSSSSSSSSSS,text_message,1703713601080351
547,add_chat_item,Alex H,aaaaand breathe,text_message,1703713601149773
548,add_chat_item,Ammon Ohran,let's gooooo,text_message,1703713601152986
549,add_chat_item,Andrei Diakonov,let's go,text_message,1703713601268476
550,add_chat_item,Ryker Reese,YEAAHHH,text_message,1703713601716118
551,add_chat_item,Bahadır Karslı,LETSS GGOOO,text_message,1703713602192769
552,add_chat_item,Andrey Pendzhurov,Noooice,text_message,1703713602211481
553,add_chat_item,aaaaaaaaaaaaaa,thats it,text_message,1703713602230284
554,add_chat_item,Nyk,GG,text_message,1703713602243077
555,add_chat_item,T-Raver,not bad,text_message,1703713602359073
556,add_chat_item,erintheunready,PHEW,text_message,1703713602371390
557,add_chat_item,Sváťa Barek,WOW,text_message,1703713602924818
558,add_chat_item,Andrei Diakonov,gg,text_message,1703713604183266
559,add_chat_item,Jonathan Schmidt,"Merry christmas""",text_message,1703713604609324
560,add_chat_item,janhart ,VAMOS,text_message,1703713604638069
561,add_chat_item,ImYourVice,GG,text_message,1703713604863399
562,add_chat_item,João Pedro Pires,yYYYYYYEEEEEEEEEEEEEEEEEEEESSSSSSSSSSSSSSSSSSSSSS,text_message,1703713605025883
563,add_chat_item,Warded,GGs,text_message,1703713605320348
564,add_chat_item,Nikša Anić,YEP SEED,text_message,1703713605409984
565,add_chat_item,Nedsims67,GG,text_message,1703713606278796
566,add_chat_item,Suicidal Cow,I WAS HERE,text_message,1703713606433366
567,add_chat_item,Dark Magpie Studios,"true boss dead, all that remains is gravity.",text_message,1703713606837853
568,add_chat_item,Uncle Vinnies Gaming Emporium & Miscellany Depot,LESSGOOOO,text_message,1703713607017200
569,add_chat_item,Cole Mitchell,gg,text_message,1703713607141341
570,add_chat_item,Dingleberry,WWWWWWWWWWWW,text_message,1703713607212156
571,add_chat_item,EllieKatt,yoo!!,text_message,1703713607360462
572,add_chat_item, Chad Tanner,GG,text_message,1703713607410557
573,add_chat_item,kylebrain,Goddamn,text_message,1703713607430051
574,add_chat_item,LAMM1NLE1PA,les go,text_message,1703713608124298
575,add_chat_item,Pip S,heart disease ,text_message,1703713608265771
576,add_chat_item,MF DOM,Galozooo,text_message,1703713610878826
577,add_chat_item,MYwinters1945,fucking clenching,text_message,1703713611653245
578,add_chat_item,Utzengrav,GG,text_message,1703713611834505
579,add_chat_item,Jan Rasmussen,Chat goes nuts!,text_message,1703713612092643
580,add_chat_item,Mago The Greatest,what enemys are left?,text_message,1703713612716920
581,add_chat_item,MADMAN 7,GG,text_message,1703713613074736
582,add_chat_item,ianzen,merry christmas,text_message,1703713613163810
583,add_chat_item,Ash Lurker,finaly,text_message,1703713613888440
584,add_chat_item,zephyra eurus,lets phucking goooo,text_message,1703713615846082
585,add_chat_item,Tyler,Gg,text_message,1703713616140050
586,add_chat_item,Goodhueman,Clench,text_message,1703713617464610
587,add_chat_item,Dyvel Johnny,no choking prayge,text_message,1703713618786053
588,add_chat_item,NOSFAT _42,LETS GO,text_message,1703713620029332
589,add_chat_item,Lobo Joguinhos,"no problem bosses left, run's over",text_message,1703713621585155
590,add_chat_item,routersorbison,Who's left now? Anybody worrisome?,text_message,1703713622027343
591,add_chat_item,Nikša Anić,YEP,text_message,1703713624179554
592,add_chat_item,BlackCat,not a bad arena for them either,text_message,1703713625493435
593,add_chat_item,Zafiez Hied,Time to ring the first bell of awakening,text_message,1703713626751106
594,add_chat_item,jajas king,that was tight,text_message,1703713627082853
595,add_chat_item,Diamondsoul,"""nice"" and ""scary"" dont really go together bushy XD",text_message,1703713627104671
596,add_chat_item,Aubrie Vandust,Merry crisis,text_message,1703713630697555
597,add_chat_item,NeedAHugMan,tubby on the way to make a difference ,text_message,1703713633249773
598,add_chat_item,Suicidal Cow,the rest should be easy pickings now,text_message,1703713635026012
599,add_chat_item,SlaytheSquire,Any more roadblock bosses?,text_message,1703713637892261
600,add_chat_item,Jan Rasmussen,No greed and no gravity!,text_message,1703713640134870
601,add_chat_item,Ammon Ohran,bushy a unit,text_message,1703713640535202
602,add_chat_item,janhart ,last scary enemy left is gravity,text_message,1703713645766154
603,add_chat_item,T-Raver,no gravity deaths now,text_message,1703713647131089
604,add_chat_item,Jake Baggett,gaming,text_message,1703713660434664
605,add_chat_item,Sváťa Barek,CONCENTRATE! :D,text_message,1703713661215421
606,add_chat_item,Nikša Anić,They dead,text_message,1703713662052889
607,add_chat_item,Andres Veloso,Is Gideon dead?,text_message,1703713663018617
608,add_chat_item,jajas king,any challenging Boss remaining ?,text_message,1703713663830405
609,add_chat_item,Dark Magpie Studios,they dead.,text_message,1703713664571811
610,add_chat_item,MiniDanielx,some people need to calm down is not that deep its just a person doing a run,text_message,1703713665744424
611,add_chat_item,Nikša Anić,I believe they were last limgrave boss,text_message,1703713668682434
612,add_chat_item,EllieKatt,"Run's pretty much over, gg's",text_message,1703713674170260
613,add_chat_item,Jan Rasmussen,Didnt recall asking you!,text_message,1703713674284385
614,add_chat_item,Ammon Ohran,run is way to easy,text_message,1703713675122699
615,add_chat_item,BlackCat,pretty sure they are dead ,text_message,1703713675659762
616,add_chat_item,Afro Puff Guru,Hey yall how’s it goin?,text_message,1703713676135982
617,add_chat_item,Dark Magpie Studios,they were limgrave hero grave.,text_message,1703713676439425
618,add_chat_item,routersorbison,"I knida remember a dicey Duo win, but then the runs all blend together",text_message,1703713681904422
619,add_chat_item,batsh- 47,Andrew tate?,text_message,1703713688338050
620,add_chat_item,SwinBob72,I'm sure you said all the godskins were done when you killed the last one,text_message,1703713691091580
621,add_chat_item,LethalLegendary,don't they wake each other up in rando,text_message,1703713691399065
622,add_chat_item,Ash Lurker,if I recall correctly u killed them but they can wake up each other,text_message,1703713701449787
623,add_chat_item,Kornephoros,INVISIBILITY SPELL. !!!!!!!,text_message,1703713707308921
624,add_chat_item,jajas king,runs is the most concerning now,text_message,1703713714193950
625,add_chat_item,Jan Rasmussen,A lot fucked it seems!,text_message,1703713720608301
626,add_chat_item,Itchyybrain,a complete hellhole,text_message,1703713728942406
627,add_chat_item,Jan Rasmussen,Ty,text_message,1703713739466553
628,add_chat_item,TheReddeemer,yur yur,text_message,1703713746958182
629,add_chat_item,Diegochi,ty,text_message,1703713748092980
630,add_chat_item,Matt Potter,Does putrid avatar down here count as a boss? Or is it only bosses with health bars,text_message,1703713758721220
631,add_chat_item,Skeptical Bucketman,You should be able to blast the swamp with Loretta´s bow,text_message,1703713762503761
632,add_chat_item,BlackCat,Birdge,text_message,1703713764720849
633,add_chat_item,SlaytheSquire,at least the catapults balistas can,text_message,1703713764859631
634,add_chat_item,SlaytheSquire,Can't* fire,text_message,1703713770758925
635,add_chat_item,erintheunready,what bosses haven't been encountered yet?,text_message,1703713771515640
636,add_chat_item,zephyra eurus,"i count seven remaining boss places and 5 left on the list, what am I getting wrong?",text_message,1703713772842240
637,add_chat_item,Suicidal Cow,"With Ranni's Dark Moon and Loretta's Great Bow, you should be able to snipe whatever is in the rot",text_message,1703713776091260
638,add_chat_item,Jan Rasmussen,More vigor more gooder!,text_message,1703713781810639
639,add_chat_item,Graham Dennis,yes,text_message,1703713785694586
640,add_chat_item,monopoii,yes,text_message,1703713786116990
641,add_chat_item,janhart ,yes,text_message,1703713788081778
642,add_chat_item,Dark Magpie Studios,yes,text_message,1703713789162631
643,add_chat_item,BlackCat,yep ,text_message,1703713789636953
644,add_chat_item,JrobertN27,no,text_message,1703713789618713
645,add_chat_item,Zafiez Hied,nope,text_message,1703713795207809
646,add_chat_item,Nikša Anić,@Matt Potter health bar == boss,text_message,1703713795211296
647,add_chat_item,janhart ,put it in left hand and meteorite in right,text_message,1703713798200783
648,add_chat_item,J dude,no the other one does,text_message,1703713799966836
649,add_chat_item,jajas king,nasty buff,text_message,1703713804187847
650,add_chat_item,ChrisTea13,Not that one,text_message,1703713806347945
651,add_chat_item,Buczer,NO,text_message,1703713808275582
652,add_chat_item,animagreed,no,text_message,1703713813604657
653,add_chat_item,Buczer,IT ONLY BOOSTS THE PHALANX SPELLS,text_message,1703713817784916
654,add_chat_item,ChrisTea13,No,text_message,1703713821247725
655,add_chat_item,T-Raver,"yes, i mean no, i mean yes",text_message,1703713822636323
656,add_chat_item,Cerebral Energy,maybe boluses for swamp run,text_message,1703713825992045
657,add_chat_item,janhart ,wait neverming it doesnt,text_message,1703713831244817
658,add_chat_item,Itchyybrain,does YouTube has more delay than twitch?,text_message,1703713832021006
659,add_chat_item,Nedsims67,No slicer is a sword sorcery ,text_message,1703713842467759
660,add_chat_item,Lobo Joguinhos,GLINTBLADE ARE THOSE FLOATING SWORDS!,text_message,1703713844753558
661,add_chat_item,animagreed,not glint blade. staff does phalanx spells only,text_message,1703713845767980
662,add_chat_item,Dark Magpie Studios,Carian Glinstone staff buffs slicer.,text_message,1703713846026384
663,add_chat_item,zephyra eurus,slicer is a carian sword sorcery I thought,text_message,1703713846294119
664,add_chat_item,Tom S.,wouldnt it be the craziest thing ever if chat didnt answer questions that they dont know the answers to?,text_message,1703713855540988
665,add_chat_item,SaltyYogourt,"According to Fextra, GlintSTONE staff buffs Slicer, not GlintBLADE.",text_message,1703713855827039
666,add_chat_item,ChrisTea13,You need the glintstone no glintblade,text_message,1703713863606861
667,add_chat_item,EllieKatt,"No, you need the carian glintstone not glintblade staff. its the wrong one",text_message,1703713866108759
668,add_chat_item,Cerebral Energy,evergaol for bloodhound step i think,text_message,1703713872545059
669,add_chat_item,J dude,the other carian staff buffs it,text_message,1703713877919305
670,add_chat_item,Skeptical Bucketman,Use the Farum sniping strat,text_message,1703713878890975
671,add_chat_item,João Pedro Pires,Carian Sorcery.Can be boosted by the Carian Glintstone Staff.,text_message,1703713879453998
672,add_chat_item,Jan Rasmussen,"Ok guys, time to sit down shut up and clench!",text_message,1703713881249873
673,add_chat_item,João Pedro Pires,elden ring wiki,text_message,1703713885630672
674,add_chat_item,Suicidal Cow,Do you have the actual AoW for bloodhound?,text_message,1703713888223443
675,add_chat_item,CringeLord $hitAzz,time for sniping! no bs,text_message,1703713897218867
676,add_chat_item,Maple,According to the wiki it does not buff slicer.,text_message,1703713899800023
677,add_chat_item,Afro Puff Guru,YEP,text_message,1703713904253468
678,add_chat_item,jajas king,buff with standar too for maximum damage and defense,text_message,1703713905380649
679,add_chat_item,Afro Puff Guru,Heya bootybruiser!,text_message,1703713912226257
680,add_chat_item,Jan Rasmussen,He died,text_message,1703713920194379
681,add_chat_item,Jan Rasmussen,She died,text_message,1703713939677456
682,add_chat_item,Suicidal Cow,You need the Carian Glintstone Staff to buff Carian Slicer btw,text_message,1703713947890779
683,add_chat_item,Nikša Anić,Carian glintstone buffs carian slicer. Carian glintblade buffs phalanxes. @Bushy ,text_message,1703713950508257
684,add_chat_item,Suicidal Cow,Try Mommy's Dark Moon to snipe?,text_message,1703713979229294
685,add_chat_item,Warded,STREAMER.,text_message,1703713981512381
686,add_chat_item,Warded,be careful of the rot water,text_message,1703713986444844
687,add_chat_item,jajas king,i though It had even more range that what It really has,text_message,1703713988924427
688,add_chat_item,Afro Puff Guru,:eye:,text_message,1703713996181279
689,add_chat_item,ThePiercedEngineer,Omg 5 more!!! Lets fucking go you got this :heart_suit:!!,text_message,1703714005537891
690,add_chat_item,Dark Magpie Studios,he does have magic resis,text_message,1703714009931139
691,add_chat_item,Robert David Blakely,Holy Mother of scaling,text_message,1703714011147532
692,add_chat_item,Ryker Reese,Comet,text_message,1703714012920632
693,add_chat_item,Reason,"u could charm it, no?",text_message,1703714019635267
694,add_chat_item,Jan Rasmussen,Time to big dick it again!,text_message,1703714021176310
695,add_chat_item,Andrei Diakonov,crystal darts?,text_message,1703714026176515
696,add_chat_item,Zafiez Hied,Use your big pp,text_message,1703714034363918
697,add_chat_item,BlackCat,5Head,text_message,1703714037816999
698,add_chat_item,FRFRFR,watchdogs are the worst,text_message,1703714042280710
699,add_chat_item,Suicidal Cow,hit that dog with the darts. he will kill everything,text_message,1703714046543401
700,add_chat_item,Jimaro Sari,gid gud ,text_message,1703714051963537
701,add_chat_item,Dark Magpie Studios,watchdog intern.,text_message,1703714068742654
702,add_chat_item,Cat Estel,Йо,text_message,1703714069054231
703,add_chat_item,Ryker Reese,no balls dragon?\,text_message,1703714080368490
704,add_chat_item,Mr. Toaster,"so for big bosses, like melina or margot, you just have to walk into the arena without knowing what youre fighting and hop you can do it in one try?",text_message,1703714084937828
705,add_chat_item,Ammon Ohran,ckench,text_message,1703714093750667
706,add_chat_item,Ammon Ohran,clench,text_message,1703714098711782
